ProgramId,LayerId,ProgramName,LayerName,ClientName,BrokerName,CurrencyCode,LegalEntity,BusinessUnit,BusinessSegment,Underwriter,DirectionTypeName,LayerStatusTypeName,Share,InceptionDate,ExpirationDate,Premium100,Limit100,LayerTypeName,LatestFxRate,ExpectedLoss100
342,958,Upstream & Midstream PD & Liability QS,Section 4 - Liability,CoGrLt_25,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.008,1/1/2022,12/31/2022,65270,7318000,Quota Share,1,67180
436,1316,Energy QS,QS,HaLlSy40_33,Ns_126,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.07,1/1/2022,12/31/2022,38970,12000,Quota Share,1,96260
459,1408,Exploration & Production QS,QS,StInIn_83,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.021,1/1/2022,12/31/2022,20960,6684000,Quota Share,1,65470
493,1678,Combined Energy (Offshore Energy & Offshore Wind & Parks) QS,Section 2 - Offshore Energy,AlGlCo& Sp_16,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.04,1/1/2022,12/31/2022,88980,8321000,Quota Share,1,70700
493,1679,Combined Energy (Offshore Energy & Offshore Wind & Parks) QS,Section 3 - Offshore Wind Parks,AlGlCo& Sp_16,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.04,1/1/2022,12/31/2022,57300,8865000,Quota Share,1,61010
494,1680,Offshore Energy and Wind Parks QS,Section 1,AlGlCo& Sp_16,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.05,1/1/2022,12/31/2022,80240,335000,Quota Share,1,14230
494,1681,Offshore Energy and Wind Parks QS,Section 2,AlGlCo& Sp_16,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.05,1/1/2022,12/31/2022,93000,2172000,Quota Share,1,9680
342,1953,Upstream & Midstream PD & Liability QS,Section 3 - Renewable Energy,CoGrLt_25,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.019,1/1/2022,12/31/2022,50530,3173000,Quota Share,1,11420
2553,7102,Upstream & Midstream PD & Liability QS,Section 1 - Energy,CoGrLt_25,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.05,1/1/2023,12/31/2023,24170,7323000,Quota Share,1,5510
2553,7103,Upstream & Midstream PD & Liability QS,Section 4 - Liability,CoGrLt_25,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.01,1/1/2023,12/31/2023,3280,611000,Quota Share,1,49500
2553,7105,Upstream & Midstream PD & Liability QS,Section 3 - Renewable Energy,CoGrLt_25,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.05,1/1/2023,12/31/2023,36610,1915000,Quota Share,1,93080
2575,7196,Combined Energy (Offshore Energy & Offshore Wind & Parks) QS,Section 2 - Offshore Energy,AlGlCo& Sp_16,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.04,1/1/2023,12/31/2023,9960,2797000,Quota Share,1,40120
2575,7197,Combined Energy (Offshore Energy & Offshore Wind & Parks) QS,Section 3 - Offshore Wind Parks,AlGlCo& Sp_16,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.04,1/1/2023,12/31/2023,88860,9731000,Quota Share,1,76110
2608,7403,Energy QS,QS,HaLlSy40_33,Ns_126,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,80730,6437000,Quota Share,1,70120
2642,7592,Offshore Energy and Wind Parks QS,Section 1,AlGlCo& Sp_16,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.07,1/1/2023,12/31/2023,76550,6696000,Quota Share,1,1580
2642,7593,Offshore Energy and Wind Parks QS,Section 2,AlGlCo& Sp_16,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.07,1/1/2023,12/31/2023,30240,4885000,Quota Share,1,69380
2659,7658,Energy (Kersey) QS,QS,FiUnLt_23,Ns_126,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Not Taken Up,0.043,1/1/2023,12/31/2023,23350,1219000,Quota Share,1,21570
2729,8025,Exploration & Production QS,QS,StInIn_83,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.085,1/1/2023,12/31/2023,95660,6844000,Quota Share,1,20030
3058,9700,"Upstream Energy, International Onshore Energy & Construction QS",Section 2 - Upstream Energy,AsInUKLt_40,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.05,4/1/2023,3/31/2024,85710,4510000,Quota Share,1,45180
4104,14247,Energy QS,QS,HaLlSy40_33,Ner_339,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.125,1/1/2024,12/31/2024,74000,5779000,Quota Share,1,21000
4232,15192,Whole Account,Energy QS,PICh_348,Nry_124,CNY,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.015,1/1/2024,12/31/2024,26920,1839000,Excess of Loss,7.078600029,81780
4232,15194,Whole Account,OWF QS,PICh_348,Nry_124,CNY,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.015,1/1/2024,12/31/2024,37470,4847000,Excess of Loss,7.078600029,67420
5665,18301,"Upstream Energy, International Onshore Energy & Construction QS",Section 2 - Upstream Energy,AsInUKLt_40,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy QS,Tom,Assumed,Bound,0.05,4/1/2024,3/31/2025,3670,4268000,Quota Share,1,56360
332,925,Energy Account XOL,Layer 1,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.075,1/1/2022,12/31/2022,51000,1135000,Excess of Loss,1,11200
332,926,Energy Account XOL,Layer 2,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.075,1/1/2022,12/31/2022,32450,8284000,Excess of Loss,1,6860
332,927,Energy Account XOL,Layer 3,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.075,1/1/2022,12/31/2022,36650,6432000,Excess of Loss,1,98870
332,928,Energy Account XOL,Layer 4,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.075,1/1/2022,12/31/2022,35580,9126000,Excess of Loss,1,59340
354,997,Marine XOL,Layer A (E1),HaFiInCo_79,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,22280,3781000,Excess of Loss,1,98580
354,999,Marine XOL,Layer D (WA1),HaFiInCo_79,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,34990,9960000,Excess of Loss,1,73670
354,1000,Marine XOL,Layer  E (WA2),HaFiInCo_79,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,87740,3771000,Excess of Loss,1,9090
354,1001,Marine XOL,Layer F (WA3),HaFiInCo_79,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,5200,6933000,Excess of Loss,1,95310
354,1002,Marine XOL,Layer G (WA4),HaFiInCo_79,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,96080,3845000,Excess of Loss,1,39180
421,1258,Energy & Energy Liability XOL,Layer 1,ArLlSy21_53,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.06,1/1/2022,12/31/2022,54400,217000,Excess of Loss,1,60240
421,1259,Energy & Energy Liability XOL,Layer 2,ArLlSy21_53,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.075,1/1/2022,12/31/2022,4230,5965000,Excess of Loss,1,37140
421,1260,Energy & Energy Liability XOL,Layer 3,ArLlSy21_53,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.09,1/1/2022,12/31/2022,73600,4160000,Excess of Loss,1,34400
487,1660,Marine & Energy XOL,Layer 1 - Upstream Energy Only,ChPP_351,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.02,1/1/2022,12/31/2022,9020,4167000,Excess of Loss,1,3540
496,1701,Energy & Liability XOL,Layer 1,SiLlSy19_64,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2022,12/31/2022,98330,3436000,Excess of Loss,1,56840
496,1702,Energy & Liability XOL,Layer 2,SiLlSy19_64,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2022,12/31/2022,32710,2713000,Excess of Loss,1,89940
496,1703,Energy & Liability XOL,Layer 3,SiLlSy19_64,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2022,12/31/2022,64180,462000,Excess of Loss,1,62310
496,1704,Energy & Liability XOL,Layer 4,SiLlSy19_64,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2022,12/31/2022,59270,6280000,Excess of Loss,1,24390
505,1753,Energy XOL,Layer 1,CN_359,Nry_124,CNY,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.01,1/1/2022,12/31/2022,62510,3595000,Excess of Loss,6.35590194,17730
505,1754,Energy XOL,Layer 2,CN_359,Nry_124,CNY,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.01,1/1/2022,12/31/2022,55610,7655000,Excess of Loss,6.35590194,81620
505,1755,Energy XOL,Layer 3,CN_359,Nry_124,CNY,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.01,1/1/2022,12/31/2022,85530,5075000,Excess of Loss,6.35590194,52670
553,1923,Energy XOL,Layer 1,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,82840,611000,Excess of Loss,1,86250
553,1924,Energy XOL,Layer 2,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,68170,9757000,Excess of Loss,1,44300
553,1925,Energy XOL,Layer 3,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,54990,4338000,Excess of Loss,1,59300
553,1926,Energy XOL,Layer 4,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,37220,2899000,Excess of Loss,1,32940
553,1927,Energy XOL,Layer 5,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.025,1/1/2022,12/31/2022,17130,2841000,Excess of Loss,1,43180
565,1970,Energy XOL,Layer 1,QBLlSy10_386,Nrjr_169,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.05,1/1/2022,12/31/2022,89170,3296000,Excess of Loss,1,65820
728,2418,Downstream Energy XOL,Layer 1,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,3/1/2022,2/28/2023,28990,9720000,Excess of Loss,1,19800
728,2419,Downstream Energy XOL,Layer 2,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,3/1/2022,2/28/2023,46150,4552000,Excess of Loss,1,26630
864,2751,Oil & Gas XOL,Energy Account Clash ,TrInCo_180,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.03,4/1/2022,3/31/2023,34510,2110000,Excess of Loss,1,47770
864,2752,Oil & Gas XOL,Energy Account OEE - Layer 1,TrInCo_180,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.014,4/1/2022,3/31/2023,68290,6520000,Excess of Loss,1,54590
864,2753,Oil & Gas XOL,Energy Account OEE - Layer 2,TrInCo_180,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.035,4/1/2022,3/31/2023,68810,5338000,Excess of Loss,1,24910
1774,4963,Marine & Energy XOL,Layer 1,HiLlSy33_160,Ns_126,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.3,6/1/2022,5/31/2023,60880,2839000,Excess of Loss,1,59800
2424,6544,Marine Whole Account XOL,Layer 1C EN,AxLlSy16_35,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,16800,3622000,Excess of Loss,1,7130
2441,6614,Energy Account XOL,Layer 1,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Cancelled,0.075,1/1/2023,12/31/2023,59570,7067000,Excess of Loss,1,51680
2441,6615,Energy Account XOL,Layer 1,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.075,1/1/2023,12/31/2023,98620,932000,Excess of Loss,1,22370
2441,6616,Energy Account XOL,Layer 2,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.075,1/1/2023,12/31/2023,66490,8743000,Excess of Loss,1,42990
2441,6617,Energy Account XOL,Layer 3,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.075,1/1/2023,12/31/2023,99390,268000,Excess of Loss,1,10560
2552,7083,Marine and Composite XOL,E1 ,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,3740,5821000,Excess of Loss,1,40000
2552,7092,Marine and Composite XOL,E2,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,32390,4785000,Excess of Loss,1,46010
2552,7093,Marine and Composite XOL,E3,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,68790,4167000,Excess of Loss,1,54980
2571,7179,Marine & Energy XOL,Layer 4 - Energy E&P,ZuInCoLt_267,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.023,1/1/2023,12/31/2023,18020,5862000,Excess of Loss,1,19590
2571,7180,Marine & Energy XOL,Layer 5 - Energy E&P,ZuInCoLt_267,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.023,1/1/2023,12/31/2023,16040,2396000,Excess of Loss,1,89580
2578,7205,Marine and Composite XOL,E3 - Energy,MaLlSy30_48,Ns_126,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.103,1/1/2023,12/31/2023,76090,4860000,Excess of Loss,1,35960
2578,7212,Marine and Composite XOL,E2 - Energy,MaLlSy30_48,Ns_126,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.103,1/1/2023,12/31/2023,96460,3562000,Excess of Loss,1,79080
2552,7533,Marine and Composite XOL,SE1 - Upstream Energy,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,14260,8952000,Excess of Loss,1,37830
2552,7534,Marine and Composite XOL,SE2 - Upstream Energy,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,35180,1919000,Excess of Loss,1,22380
2647,7611,Energy & Energy Liability XOL,Layer 1 - Excluding GOM Wind,ArLlSy21_53,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,47940,1167000,Excess of Loss,1,45100
2647,7612,Energy & Energy Liability XOL,Layer 2 - Excluding GOM Wind,ArLlSy21_53,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,62560,3278000,Excess of Loss,1,47250
2647,7613,Energy & Energy Liability XOL,Layer 3,ArLlSy21_53,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,72040,7400000,Excess of Loss,1,83910
2661,7660,"Marine, Energy & Terrorism XOL",Layer 1 Section 2 (Energy),CaLlSy44_32,Nrjr_169,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.073,1/1/2023,12/31/2023,97600,3604000,Excess of Loss,1,34450
2704,7880,"Marine, Energy & PV XOL",Energy PD & Liability,CNHa_343,Nrjr_169,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.15,1/1/2023,12/31/2023,18380,8925000,Excess of Loss,1,28700
2706,7897,Energy & Liability XOL,Layer 1,SiLlSy19_64,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,36000,2347000,Excess of Loss,1,99980
2706,7898,Energy & Liability XOL,Layer 2,SiLlSy19_64,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,26950,654000,Excess of Loss,1,60680
2706,7899,Energy & Liability XOL,Layer 3,SiLlSy19_64,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,55540,9354000,Excess of Loss,1,80950
2706,7900,Energy & Liability XOL,Layer 4,SiLlSy19_64,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,31980,3728000,Excess of Loss,1,74810
2737,8077,Energy XOL,Layer 3,CN_359,Nry_124,CNY,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.01,1/1/2023,12/31/2023,21080,6957000,Excess of Loss,6.897905513,17650
2737,8078,Energy XOL,Layer 4,CN_359,Nry_124,CNY,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.01,1/1/2023,12/31/2023,71960,5306000,Excess of Loss,6.897905513,18840
2737,8079,Energy XOL,Layer 5,CN_359,Nry_124,CNY,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.01,1/1/2023,12/31/2023,89300,3209000,Excess of Loss,6.897905513,46070
2424,8128,Marine Whole Account XOL,Layer 2C EN,AxLlSy16_35,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2023,12/31/2023,65260,1124000,Excess of Loss,1,44860
2741,8131,Energy XOL,Layer 1,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,7820,6656000,Excess of Loss,1,56070
2741,8132,Energy XOL,Layer 2,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,59250,9572000,Excess of Loss,1,19050
2741,8133,Energy XOL,Layer 3,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,55010,119000,Excess of Loss,1,26930
2741,8134,Energy XOL,Layer 4,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,99060,2812000,Excess of Loss,1,75050
2741,8135,Energy XOL,Layer 5,PiAn_383,Nn_143,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,59440,1231000,Excess of Loss,1,66860
2430,8176,Marine General XOL,Upstream Energy 1,AmLlSy20_84,Nrjr_169,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2023,12/31/2023,26170,3259000,Excess of Loss,1,23520
2430,8177,Marine General XOL,Upstream Energy 2,AmLlSy20_84,Nrjr_169,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.18,1/1/2023,12/31/2023,37550,6929000,Excess of Loss,1,80540
2774,8501,Energy XOL,Layer 1,QBLlSy10_386,Nrjr_169,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.05,1/1/2023,12/31/2023,29740,3405000,Excess of Loss,1,45960
2998,9423,Oil & Gas XOL,Energy Account Clash ,TrInCo_180,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.03,4/1/2023,3/31/2024,36320,9548000,Excess of Loss,1,44920
2998,9424,Oil & Gas XOL,Energy Account OEE - Layer 1,TrInCo_180,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.014,4/1/2023,3/31/2024,6750,3100000,Excess of Loss,1,26970
2998,9425,Oil & Gas XOL,Energy Account OEE - Layer 2,TrInCo_180,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.035,4/1/2023,3/31/2024,76440,4776000,Excess of Loss,1,61880
3071,9730,"Marine, Energy & Construction XOL",Non Elemental Energy - Layer A,AsInUKLt_40,Ns_126,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,4/1/2023,3/31/2024,87430,9981000,Excess of Loss,1,91420
3393,11279,Marine & Energy XOL,Layer 1,HiLlSy33_160,Ns_126,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.3,6/1/2023,5/31/2024,14650,5479000,Excess of Loss,1,98890
3917,13180,Energy Account XOL,Layer 1,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.08,1/1/2024,12/31/2024,56820,3899000,Excess of Loss,1,86240
3917,13181,Energy Account XOL,Layer 2,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.08,1/1/2024,12/31/2024,1950,9738000,Excess of Loss,1,65560
3917,13182,Energy Account XOL,Layer 3,OmInCo_62,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.08,1/1/2024,12/31/2024,12780,3847000,Excess of Loss,1,54170
3985,13535,Marine & Energy XOL,Int'l Hull & Upstream Energy,KoReCo- A3_52,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.165,1/1/2024,12/31/2024,64770,7945000,Excess of Loss,1,42870
3985,13536,Marine & Energy XOL,Marine Cargo Specific,KoReCo- A3_52,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.165,1/1/2024,12/31/2024,6760,2435000,Excess of Loss,1,34140
3998,13599,Marine Whole Account XOL,Layer 1D EN,AxLlSy16_35,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.15,1/1/2024,12/31/2024,30690,1204000,Excess of Loss,1,96880
3998,13609,Marine Whole Account XOL,Layer 2C EN (20XS30),AxLlSy16_35,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.15,1/1/2024,12/31/2024,2400,1757000,Excess of Loss,1,19980
4002,13633,Marine XOL,Layer A (E1),HaFiInCo_79,Kwn_128,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.02,1/1/2024,12/31/2024,37220,9945000,Excess of Loss,1,85630
4027,13796,Marine and Composite XOL,E1 ,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2024,12/31/2024,77810,8637000,Excess of Loss,1,98810
4027,13802,Marine and Composite XOL,E2,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2024,12/31/2024,13710,8568000,Excess of Loss,1,44380
4027,13803,Marine and Composite XOL,E3,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2024,12/31/2024,13550,2143000,Excess of Loss,1,81560
4027,13810,Marine and Composite XOL,SE1 - Upstream Energy,LaInCoLt_34,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2024,12/31/2024,36580,8814000,Excess of Loss,1,39270
4040,13875,Marine and Composite XOL,E2 - Energy,MaLlSy30_48,Ner_339,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2024,12/31/2024,42910,5208000,Excess of Loss,1,63870
4040,13882,Marine and Composite XOL,E1 - Energy,MaLlSy30_48,Ner_339,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.125,1/1/2024,12/31/2024,31800,7359000,Excess of Loss,1,74530
4102,14242,Energy XOL,Layer 1,QBLlSy10_386,Nrjr_169,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.075,1/1/2024,12/31/2024,57780,4984000,Excess of Loss,1,65930
4147,14625,Energy & Energy Liability XOL,Layer 1 - Excluding GOM Wind,ArLlSy21_53,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.15,1/1/2024,12/31/2024,71880,755000,Excess of Loss,1,97660
4147,14626,Energy & Energy Liability XOL,Layer 2 - Excluding GOM Wind,ArLlSy21_53,Nry_124,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.15,1/1/2024,12/31/2024,93630,3008000,Excess of Loss,1,66790
4155,14687,Marine General XOL,Upstream Energy 1,AmLlSy20_84,Nrjr_169,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.1,1/1/2024,12/31/2024,37450,2347000,Excess of Loss,1,32610
4170,14787,"Marine, Energy & PV XOL",Energy PD & Liability,CNHa_343,Nrjr_169,USD,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.15,1/1/2024,12/31/2024,27240,9558000,Excess of Loss,1,12520
4185,14915,Marine & Energy XOL,Layer 1B - Upstream Energy Only,ChPP_351,Nry_124,CNY,Bermuda,Marine Energy Composite Re,Energy XOL,Tom,Assumed,Bound,0.05,1/1/2024,12/31/2024,78220,2271000,Excess of Loss,7.078600029,18730
